date,max_temperature,min_temperature,avg_wind_speed,avg_precipitation,weather
2021-12-15,21.0,18.0,5.4,0.0,fog
2021-12-16,26.0,19.0,5.0,0.0,fog
2021-12-17,25.0,17.0,14.0,0.0,fog
2021-12-18,22.0,14.0,12.2,0.0,sun
2021-12-19,22.0,14.0,7.5,0.0,sun
2021-12-20,22.0,16.0,10.9,0.0,sun
2021-12-21,23.0,15.0,7.2,0.0,fog
2021-12-22,25.0,14.0,7.1,0.0,fog
2021-12-23,24.0,16.0,8.0,0.0,fog
2021-12-24,23.0,18.0,5.8,0.0,fog
2021-12-25,23.0,18.0,7.2,0.0,fog
2021-12-26,19.0,13.0,16.0,0.0,fog
2021-12-27,14.0,11.0,13.3,0.0,sun
2021-12-28,17.0,11.0,5.8,0.0,sun
2021-12-29,16.0,14.0,12.7,0.0,drizzle
2021-12-30,19.0,13.0,10.8,0.0,drizzle
2021-12-31,17.0,14.0,7.1,0.2,drizzle
2022-01-01,17.0,15.0,9.9,0.0,sun
2022-01-02,22.0,13.0,5.7,0.0,fog
2022-01-03,20.0,13.0,3.6,0.0,fog
2022-01-04,24.0,17.0,9.0,0.0,fog
2022-01-05,24.0,18.0,8.3,0.0,fog
2022-01-06,25.0,19.0,9.7,0.0,fog
2022-01-07,24.0,19.0,14.6,0.0,fog
2022-01-08,22.0,14.0,14.7,0.0,drizzle
2022-01-09,15.0,13.0,10.2,1.0,rain
2022-01-10,17.0,13.0,11.6,0.2,drizzle
2022-01-11,20.0,15.0,8.2,1.0,fog
2022-01-12,18.0,15.0,8.6,0.0,fog
2022-01-13,17.0,15.0,9.2,0.1,drizzle
2022-01-14,18.0,15.0,5.2,0.0,fog
2022-01-15,21.0,16.0,5.0,0.0,fog
2022-01-16,24.0,13.0,12.8,0.1,rain
2022-01-17,16.0,14.0,9.9,11.5,rain
2022-01-18,21.0,13.0,7.7,0.0,fog
2022-01-19,22.0,14.0,7.5,0.0,rain
2022-01-20,17.0,15.0,8.5,1.3,fog
2022-01-21,17.0,16.0,5.1,3.5,fog
2022-01-22,21.0,16.0,5.8,2.5,fog
2022-01-23,24.0,18.0,6.1,0.2,fog
2022-01-24,26.0,20.0,11.0,0.0,fog
2022-01-25,22.0,19.0,13.4,0.0,drizzle
2022-01-26,23.0,19.0,13.1,0.2,rain
2022-01-27,26.0,20.0,15.9,0.0,fog
2022-01-28,26.0,20.0,17.5,0.0,fog
2022-01-29,20.0,13.0,20.0,0.5,rain
2022-01-30,14.0,11.0,12.6,0.1,drizzle
2022-01-31,14.0,12.0,12.3,1.0,rain
2022-02-01,14.0,11.0,12.4,0.0,sun
2022-02-02,14.0,11.0,12.4,0.0,sun
2022-02-03,16.0,12.0,8.8,0.0,sun
2022-02-04,18.0,14.0,8.3,0.0,sun
2022-02-05,17.0,12.0,7.8,0.8,rain
2022-02-06,14.0,12.0,7.6,8.5,rain
2022-02-07,20.0,14.0,6.1,0.2,drizzle
2022-02-08,16.0,13.0,15.1,0.6,drizzle
2022-02-09,14.0,12.0,14.5,0.9,drizzle
2022-02-10,15.0,12.0,7.0,0.3,drizzle
2022-02-11,18.0,14.0,6.9,0.6,drizzle
2022-02-12,16.0,13.0,12.5,2.5,drizzle
2022-02-13,15.0,13.0,12.5,3.5,other
2022-02-14,20.0,13.0,9.2,0.0,sun
2022-02-15,17.0,15.0,7.4,0.0,drizzle
