date,station_id,time,humidity
20210124,488200,05:00pm,50%
20210124,488200,06:00pm,57%
20210124,488200,07:00pm,69%
20210124,488200,08:00pm,69%
20210124,488200,09:00pm,78%
20210124,488200,10:00pm,78%
20210124,488200,11:00pm,78%
20210124,488200,12:00am,78%
20210124,488200,01:00am,78%
20210124,488200,02:00am,78%
20210124,488200,03:00am,78%
20210124,488200,04:00am,83%
20210124,488200,05:00am,88%
20210124,488200,06:00am,88%
20210125,488200,07:00am,88%
20210125,488200,08:00am,88%
20210125,488200,09:00am,88%
20210125,488200,10:00am,94%
20210125,488200,11:00am,94%
20210125,488200,12:00pm,94%
20210125,488200,01:00pm,88%
20210125,488200,02:00pm,88%
20210125,488200,03:00pm,88%
20210125,488200,04:00pm,88%
20210125,488200,05:00pm,94%
20210125,488200,06:00pm,78%
20210125,488200,07:00pm,78%
20210125,488200,08:00pm,78%
20210125,488200,09:00pm,78%
20210125,488200,10:00pm,78%
20210125,488200,11:00pm,83%
20210125,488200,12:00am,83%
20210125,488200,01:00am,83%
20210125,488200,02:00am,83%
20210125,488200,03:00am,83%
20210125,488200,04:00am,88%
20210125,488200,05:00am,88%
20210125,488200,06:00am,88%
20210126,488200,07:00am,88%
20210126,488200,08:00am,83%
20210126,488200,09:00am,78%
20210126,488200,10:00am,69%
20210126,488200,11:00am,65%
20210126,488200,12:00pm,61%
20210126,488200,01:00pm,54%
20210126,488200,02:00pm,57%
20210126,488200,03:00pm,57%
20210126,488200,04:00pm,54%
20210126,488200,05:00pm,57%
20210126,488200,06:00pm,65%
20210126,488200,07:00pm,73%
20210126,488200,08:00pm,73%
20210126,488200,09:00pm,78%
20210126,488200,10:00pm,78%
20210126,488200,11:00pm,88%
20210126,488200,12:00am,88%
20210126,488200,01:00am,83%
20210126,488200,02:00am,78%
20210126,488200,03:00am,83%
20210126,488200,04:00am,83%
20210126,488200,05:00am,78%
20210126,488200,06:00am,78%
20210127,488200,07:00am,83%
20210127,488200,08:00am,83%
20210127,488200,09:00am,73%
20210127,488200,10:00am,69%
20210127,488200,11:00am,69%
20210127,488200,12:00pm,61%
20210127,488200,01:00pm,65%
20210127,488200,02:00pm,61%
20210127,488200,03:00pm,61%
20210127,488200,04:00pm,65%
20210127,488200,05:00pm,65%
20210127,488200,06:00pm,65%
20210127,488200,07:00pm,65%
20210127,488200,08:00pm,69%
20210127,488200,09:00pm,69%
20210127,488200,10:00pm,64%
20210127,488200,11:00pm,73%
20210127,488200,12:00am,73%
20210127,488200,01:00am,73%
20210127,488200,02:00am,73%
20210127,488200,03:00am,78%
20210127,488200,04:00am,78%
20210127,488200,05:00am,78%
20210127,488200,06:00am,78%
20210128,488200,07:00am,78%
